Match_ID,Date,Time,Team_A,Team_B,Venue,Weather,Toss_Winner,Toss_Decision,Outcome
M0911,2024-09-22,20:00,"Player73, Player18, Player1, Player83, Player75, Player89, Player23, Player36, Player81, Player91, Player16","Player17, Player42, Player10, Player54, Player50, Player68, Player37, Player14, Player44, Player89, Player27",Wankhede,Humid,Team_B,Bat,Team_B_Wins
M0912,2021-12-04,16:00,"Player6, Player98, Player91, Player95, Player9, Player33, Player42, Player37, Player66, Player11, Player61","Player98, Player10, Player45, Player82, Player15, Player50, Player42, Player39, Player87, Player89, Player70",Wankhede,Humid,Team_B,Bat,Draw
M0913,2023-09-01,15:00,"Player27, Player8, Player57, Player35, Player5, Player56, Player38, Player19, Player41, Player61, Player62","Player75, Player57, Player3, Player2, Player77, Player90, Player20, Player81, Player66, Player44, Player33",MCG,Rainy,Team_A,Bowl,Team_A_Wins
M0914,2024-08-31,18:00,"Player37, Player96, Player85, Player7, Player82, Player54, Player100, Player98, Player43, Player17, Player2","Player3, Player100, Player75, Player23, Player77, Player83, Player55, Player8, Player47, Player53, Player70",Lord’s,Cloudy,Team_B,Bowl,Team_A_Wins
M0915,2020-10-07,16:00,"Player7, Player37, Player47, Player39, Player30, Player26, Player80, Player18, Player29, Player10, Player41","Player60, Player90, Player35, Player100, Player5, Player55, Player99, Player43, Player8, Player97, Player86",MCG,Cloudy,Team_B,Bowl,Team_B_Wins
M0916,2023-01-24,12:00,"Player14, Player44, Player4, Player71, Player67, Player46, Player66, Player20, Player88, Player33, Player77","Player87, Player67, Player3, Player91, Player36, Player77, Player5, Player74, Player21, Player94, Player41",Wankhede,Rainy,Team_B,Bowl,Team_A_Wins
M0917,2023-10-28,20:00,"Player56, Player53, Player29, Player9, Player28, Player55, Player72, Player15, Player34, Player98, Player99","Player58, Player47, Player11, Player29, Player56, Player61, Player28, Player55, Player12, Player22, Player19",MCG,Humid,Team_A,Bowl,Team_B_Wins
M0918,2023-12-21,16:00,"Player98, Player30, Player57, Player8, Player58, Player54, Player71, Player23, Player96, Player28, Player61","Player87, Player65, Player89, Player51, Player46, Player7, Player38, Player56, Player32, Player90, Player23",Eden Gardens,Sunny,Team_B,Bat,Team_B_Wins
M0919,2023-06-05,17:00,"Player5, Player61, Player12, Player81, Player62, Player89, Player59, Player8, Player50, Player92, Player15","Player72, Player56, Player67, Player26, Player84, Player34, Player5, Player74, Player52, Player20, Player14",Eden Gardens,Rainy,Team_B,Bat,Team_A_Wins
M0920,2022-01-18,16:00,"Player26, Player24, Player70, Player51, Player6, Player56, Player66, Player34, Player46, Player73, Player92","Player58, Player89, Player30, Player10, Player57, Player3, Player34, Player17, Player44, Player52, Player92",Eden Gardens,Cloudy,Team_B,Bat,Team_A_Wins
M0921,2024-02-22,20:00,"Player13, Player91, Player64, Player47, Player46, Player25, Player66, Player7, Player94, Player50, Player20","Player36, Player44, Player28, Player32, Player66, Player73, Player33, Player81, Player25, Player72, Player42",Newlands,Sunny,Team_B,Bat,Team_A_Wins
M0922,2024-11-03,13:00,"Player37, Player41, Player9, Player64, Player5, Player92, Player11, Player14, Player90, Player54, Player66","Player48, Player49, Player12, Player52, Player98, Player7, Player16, Player13, Player40, Player3, Player100",Eden Gardens,Cloudy,Team_A,Bowl,Team_A_Wins
M0923,2022-06-22,14:00,"Player68, Player39, Player82, Player3, Player36, Player15, Player74, Player70, Player8, Player11, Player28","Player100, Player21, Player68, Player38, Player72, Player76, Player93, Player41, Player69, Player48, Player81",Lord’s,Rainy,Team_A,Bat,Team_A_Wins
M0924,2022-11-21,15:00,"Player36, Player5, Player92, Player50, Player61, Player41, Player99, Player22, Player45, Player10, Player72","Player77, Player11, Player20, Player2, Player4, Player12, Player65, Player87, Player96, Player69, Player42",Lord’s,Sunny,Team_A,Bowl,Draw
M0925,2022-10-07,12:00,"Player82, Player66, Player45, Player38, Player86, Player44, Player80, Player13, Player43, Player79, Player81","Player67, Player12, Player53, Player95, Player69, Player66, Player15, Player57, Player45, Player31, Player73",Eden Gardens,Humid,Team_B,Bowl,Team_B_Wins
M0926,2020-09-21,18:00,"Player99, Player90, Player67, Player97, Player25, Player6, Player100, Player16, Player30, Player29, Player78","Player27, Player21, Player75, Player19, Player3, Player46, Player8, Player92, Player57, Player25, Player41",MCG,Sunny,Team_B,Bat,Team_B_Wins
M0927,2024-07-08,14:00,"Player29, Player26, Player17, Player84, Player10, Player32, Player31, Player50, Player9, Player56, Player85","Player55, Player71, Player12, Player94, Player95, Player22, Player6, Player96, Player36, Player11, Player23",Wankhede,Sunny,Team_A,Bowl,Team_A_Wins
M0928,2022-01-17,16:00,"Player13, Player30, Player69, Player22, Player6, Player28, Player79, Player80, Player23, Player39, Player16","Player68, Player93, Player7, Player11, Player23, Player1, Player75, Player31, Player70, Player44, Player80",Wankhede,Humid,Team_A,Bowl,Team_B_Wins
M0929,2022-09-14,12:00,"Player28, Player91, Player89, Player25, Player75, Player27, Player52, Player71, Player15, Player63, Player8","Player77, Player46, Player11, Player13, Player9, Player56, Player29, Player53, Player37, Player16, Player4",Lord’s,Rainy,Team_A,Bat,Team_B_Wins
M0930,2023-02-09,16:00,"Player27, Player59, Player96, Player12, Player37, Player90, Player20, Player30, Player95, Player75, Player41","Player75, Player86, Player8, Player26, Player30, Player76, Player43, Player46, Player95, Player66, Player71",MCG,Rainy,Team_A,Bowl,Team_A_Wins
M0931,2021-12-10,19:00,"Player30, Player18, Player64, Player76, Player6, Player87, Player86, Player65, Player69, Player13, Player52","Player75, Player60, Player47, Player78, Player88, Player99, Player48, Player12, Player71, Player29, Player7",MCG,Cloudy,Team_B,Bat,Team_A_Wins
M0932,2024-09-24,14:00,"Player7, Player61, Player74, Player13, Player75, Player25, Player91, Player50, Player60, Player83, Player96","Player77, Player19, Player7, Player42, Player69, Player71, Player81, Player96, Player84, Player89, Player17",Wankhede,Rainy,Team_A,Bat,Draw
M0933,2023-03-06,14:00,"Player12, Player25, Player94, Player32, Player72, Player49, Player71, Player98, Player37, Player36, Player74","Player56, Player40, Player3, Player77, Player64, Player87, Player95, Player6, Player45, Player68, Player39",Lord’s,Sunny,Team_B,Bowl,Team_B_Wins
M0934,2021-08-02,20:00,"Player12, Player56, Player78, Player99, Player88, Player39, Player84, Player63, Player11, Player91, Player69","Player27, Player1, Player21, Player32, Player24, Player39, Player5, Player58, Player61, Player63, Player26",Newlands,Humid,Team_A,Bowl,Team_A_Wins
M0935,2024-11-01,20:00,"Player40, Player46, Player51, Player13, Player89, Player37, Player27, Player91, Player11, Player10, Player22","Player87, Player82, Player71, Player72, Player60, Player11, Player28, Player54, Player95, Player97, Player8",Wankhede,Cloudy,Team_B,Bat,Team_A_Wins
M0936,2021-03-08,13:00,"Player76, Player79, Player14, Player34, Player65, Player9, Player44, Player64, Player98, Player32, Player60","Player85, Player71, Player41, Player26, Player96, Player92, Player17, Player48, Player11, Player16, Player59",Lord’s,Cloudy,Team_A,Bat,Team_A_Wins
M0937,2024-05-07,19:00,"Player14, Player91, Player99, Player90, Player37, Player45, Player76, Player80, Player3, Player100, Player17","Player56, Player34, Player42, Player68, Player24, Player80, Player4, Player26, Player65, Player98, Player91",Wankhede,Rainy,Team_B,Bowl,Team_B_Wins
M0938,2020-02-05,17:00,"Player25, Player87, Player2, Player79, Player74, Player27, Player73, Player29, Player54, Player81, Player37","Player44, Player40, Player63, Player14, Player25, Player17, Player10, Player42, Player4, Player27, Player54",MCG,Rainy,Team_B,Bat,Team_B_Wins
M0939,2023-02-10,18:00,"Player44, Player54, Player17, Player91, Player11, Player34, Player63, Player24, Player70, Player64, Player89","Player46, Player10, Player77, Player37, Player74, Player40, Player86, Player5, Player31, Player71, Player82",Wankhede,Humid,Team_A,Bat,Team_A_Wins
M0940,2022-02-10,19:00,"Player43, Player25, Player84, Player12, Player66, Player20, Player100, Player15, Player67, Player35, Player39","Player62, Player35, Player37, Player29, Player78, Player49, Player43, Player24, Player93, Player2, Player67",Lord’s,Sunny,Team_B,Bat,Team_A_Wins
M0941,2020-12-29,13:00,"Player56, Player4, Player98, Player58, Player88, Player86, Player18, Player37, Player69, Player45, Player16","Player77, Player15, Player23, Player35, Player1, Player98, Player99, Player29, Player72, Player30, Player94",Wankhede,Humid,Team_A,Bat,Team_A_Wins
M0942,2023-09-01,18:00,"Player79, Player56, Player64, Player68, Player73, Player53, Player27, Player84, Player72, Player62, Player90","Player57, Player63, Player32, Player33, Player41, Player93, Player92, Player74, Player72, Player5, Player47",Eden Gardens,Humid,Team_B,Bat,Draw
M0943,2020-09-23,19:00,"Player4, Player45, Player47, Player7, Player76, Player63, Player62, Player49, Player10, Player96, Player11","Player52, Player89, Player61, Player53, Player46, Player86, Player100, Player42, Player85, Player34, Player31",Eden Gardens,Sunny,Team_B,Bowl,Draw
M0944,2020-02-20,14:00,"Player29, Player56, Player17, Player7, Player20, Player8, Player50, Player91, Player78, Player61, Player11","Player25, Player57, Player85, Player58, Player1, Player63, Player81, Player38, Player97, Player29, Player91",Wankhede,Rainy,Team_B,Bowl,Team_A_Wins
M0945,2022-07-03,14:00,"Player11, Player36, Player34, Player93, Player68, Player92, Player2, Player100, Player72, Player27, Player63","Player80, Player89, Player18, Player60, Player91, Player33, Player15, Player37, Player78, Player1, Player11",Lord’s,Rainy,Team_A,Bowl,Team_A_Wins
M0946,2021-01-17,17:00,"Player67, Player73, Player93, Player13, Player21, Player77, Player91, Player100, Player90, Player76, Player4","Player2, Player28, Player66, Player71, Player99, Player1, Player40, Player80, Player68, Player29, Player22",Wankhede,Sunny,Team_A,Bat,Team_B_Wins
M0947,2021-12-24,16:00,"Player57, Player15, Player50, Player99, Player90, Player44, Player23, Player74, Player77, Player98, Player75","Player34, Player3, Player64, Player39, Player66, Player96, Player14, Player26, Player6, Player54, Player22",MCG,Sunny,Team_B,Bat,Team_A_Wins
M0948,2023-04-11,14:00,"Player66, Player43, Player65, Player99, Player6, Player33, Player77, Player46, Player29, Player59, Player85","Player13, Player48, Player74, Player68, Player37, Player73, Player96, Player42, Player86, Player89, Player60",Lord’s,Cloudy,Team_B,Bat,Team_B_Wins
M0949,2020-02-23,18:00,"Player4, Player43, Player60, Player17, Player27, Player72, Player56, Player48, Player87, Player11, Player32","Player8, Player27, Player1, Player22, Player46, Player39, Player89, Player64, Player52, Player96, Player85",MCG,Rainy,Team_A,Bat,Team_A_Wins
M0950,2023-06-23,16:00,"Player41, Player84, Player100, Player8, Player13, Player79, Player68, Player97, Player70, Player21, Player77","Player58, Player72, Player55, Player62, Player17, Player35, Player45, Player24, Player92, Player43, Player16",Newlands,Sunny,Team_B,Bowl,Team_A_Wins
M0951,2021-10-01,20:00,"Player51, Player71, Player61, Player15, Player49, Player63, Player14, Player56, Player54, Player37, Player73","Player80, Player8, Player54, Player93, Player42, Player16, Player32, Player45, Player67, Player26, Player3",MCG,Rainy,Team_B,Bowl,Team_A_Wins
M0952,2021-02-24,12:00,"Player58, Player48, Player38, Player92, Player54, Player82, Player74, Player69, Player91, Player27, Player32","Player28, Player50, Player37, Player70, Player84, Player81, Player65, Player36, Player78, Player85, Player75",Newlands,Rainy,Team_A,Bowl,Team_A_Wins
M0953,2021-05-15,20:00,"Player91, Player97, Player58, Player62, Player4, Player1, Player15, Player2, Player42, Player20, Player59","Player47, Player52, Player2, Player80, Player68, Player25, Player89, Player50, Player67, Player48, Player98",Eden Gardens,Humid,Team_A,Bat,Draw
M0954,2023-10-11,15:00,"Player45, Player88, Player47, Player84, Player27, Player78, Player24, Player15, Player32, Player100, Player83","Player90, Player81, Player8, Player63, Player66, Player80, Player93, Player29, Player67, Player27, Player82",Newlands,Rainy,Team_B,Bowl,Draw
M0955,2020-10-11,12:00,"Player99, Player37, Player76, Player5, Player55, Player83, Player35, Player15, Player59, Player12, Player67","Player84, Player99, Player27, Player66, Player32, Player81, Player79, Player24, Player75, Player23, Player82",Lord’s,Rainy,Team_B,Bowl,Team_B_Wins
M0956,2020-07-19,16:00,"Player4, Player65, Player19, Player44, Player43, Player18, Player45, Player87, Player26, Player10, Player93","Player49, Player38, Player70, Player40, Player18, Player12, Player37, Player45, Player35, Player87, Player89",Lord’s,Humid,Team_A,Bat,Team_A_Wins
M0957,2024-01-20,17:00,"Player86, Player64, Player77, Player4, Player44, Player53, Player70, Player72, Player45, Player12, Player59","Player64, Player24, Player35, Player77, Player17, Player2, Player49, Player73, Player91, Player31, Player93",Lord’s,Humid,Team_A,Bat,Draw
M0958,2024-08-20,12:00,"Player56, Player54, Player14, Player34, Player46, Player6, Player18, Player69, Player44, Player94, Player37","Player17, Player9, Player43, Player28, Player21, Player94, Player50, Player56, Player1, Player10, Player38",Lord’s,Rainy,Team_A,Bowl,Team_A_Wins
M0959,2024-01-14,12:00,"Player9, Player32, Player18, Player64, Player11, Player84, Player3, Player74, Player48, Player41, Player29","Player15, Player97, Player25, Player5, Player45, Player80, Player50, Player73, Player16, Player30, Player46",Lord’s,Cloudy,Team_A,Bowl,Team_B_Wins
M0960,2022-03-19,18:00,"Player18, Player60, Player28, Player11, Player77, Player59, Player65, Player99, Player38, Player92, Player93","Player11, Player46, Player19, Player78, Player1, Player29, Player67, Player70, Player27, Player31, Player96",Lord’s,Sunny,Team_A,Bat,Team_B_Wins
M0961,2024-02-18,18:00,"Player79, Player63, Player31, Player92, Player77, Player43, Player53, Player14, Player42, Player49, Player6","Player45, Player7, Player23, Player18, Player40, Player61, Player92, Player95, Player64, Player60, Player10",Lord’s,Humid,Team_A,Bat,Team_B_Wins
M0962,2020-06-25,17:00,"Player66, Player73, Player100, Player40, Player96, Player28, Player83, Player42, Player11, Player18, Player84","Player64, Player62, Player33, Player34, Player98, Player14, Player44, Player13, Player100, Player90, Player54",Wankhede,Sunny,Team_A,Bowl,Team_B_Wins
M0963,2023-07-13,19:00,"Player61, Player97, Player53, Player88, Player69, Player85, Player90, Player45, Player20, Player76, Player83","Player68, Player60, Player22, Player52, Player80, Player55, Player64, Player70, Player92, Player39, Player76",Newlands,Cloudy,Team_A,Bat,Team_B_Wins
M0964,2021-03-04,15:00,"Player22, Player43, Player40, Player56, Player57, Player14, Player64, Player98, Player42, Player30, Player71","Player10, Player58, Player81, Player11, Player6, Player74, Player36, Player46, Player66, Player44, Player89",Lord’s,Rainy,Team_B,Bat,Team_B_Wins
M0965,2021-02-20,12:00,"Player18, Player42, Player27, Player35, Player34, Player32, Player38, Player49, Player65, Player31, Player14","Player91, Player26, Player58, Player61, Player81, Player64, Player43, Player96, Player93, Player22, Player42",Newlands,Rainy,Team_A,Bowl,Team_A_Wins
M0966,2024-10-15,16:00,"Player32, Player49, Player92, Player70, Player87, Player82, Player15, Player84, Player35, Player62, Player83","Player89, Player18, Player97, Player76, Player68, Player15, Player92, Player88, Player84, Player53, Player23",MCG,Sunny,Team_A,Bat,Team_A_Wins
M0967,2022-11-18,15:00,"Player32, Player20, Player30, Player42, Player73, Player22, Player21, Player80, Player24, Player7, Player78","Player20, Player30, Player13, Player34, Player12, Player55, Player66, Player7, Player80, Player99, Player51",Wankhede,Rainy,Team_B,Bat,Team_B_Wins
